,results,full_text,entities,created_at,favourite,retweets
340,1307092428097191939,...Obama killed the pharmaceutical manufacturing business in Puerto Rico. We are bringing it back from China and other faraway lands.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 23:01:34,80915,18154
341,1307092420962799616,"Today, I announced two of the LARGEST grants in history to Puerto Rico to rebuild its electrical grid system and education system. My Administration will be awarding $13 BILLION through FEMA – the largest obligations of funding ever awarded...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 23:01:32,105774,23566
342,1307091601790046217,"...Biden is a corrupt globalist sellout who never missed a chance to stab American workers in the back. If Biden wins, China wins – it’s just that simple!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 22:58:17,77912,20153
343,1307091595263700992,Joe Biden delivered remarks to union members after spending 47 years giving their jobs to China and foreign countries in exchange for campaign cash...,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 22:58:15,106714,26865
344,1307091105188589574,"Joe Biden says this is a race between Scranton and Park Avenue. This is a race between Scranton and China. Joe Biden betrayed Scranton, and America, to China and foreign countries. I will always put America First!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 22:56:18,159788,39103
345,1307088674098761728,"Will be landing in Minnesota shortly where early VOTING has begun, and Absentee Ballots (information below) are now being sent out. Wish I could vote there, but I’ll have to rely on you! #Vote #TrumpPence2020 
https://t.co/kAKf2YB3we","{'hashtags': [{'text': 'Vote', 'indices': [187, 192]}, {'text': 'TrumpPence2020', 'indices': [193, 208]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kAKf2YB3we', 'expanded_url': 'https://mnvotes.sos.state.mn.us/ABRegistration/ABRegistrationStep1.aspx', 'display_url': 'mnvotes.sos.state.mn.us/ABRegistration…', 'indices': [210, 233]}]}",2020-09-18 22:46:39,41725,9866
346,1307063511533707264,On my way to the Great State of Minnesota. See you soon! #MAGA https://t.co/VcuGkJRmEH,"{'hashtags': [{'text': 'MAGA', 'indices': [57, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1307058816220098564, 'id_str': '1307058816220098564', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1307058816220098564/img/RBF05FiaCqSj5jE7.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1307058816220098564/img/RBF05FiaCqSj5jE7.jpg', 'url': 'https://t.co/VcuGkJRmEH', 'display_url': 'pic.twitter.com/VcuGkJRmEH', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1307058865738002432/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1307058865738002432, 'source_status_id_str': '1307058865738002432', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",2020-09-18 21:06:39,50954,9983
347,1307062850503028736,Happy #RoshHashanah https://t.co/wFmg0lKjUB,"{'hashtags': [{'text': 'RoshHashanah', 'indices': [6, 19]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wFmg0lKjUB', 'expanded_url': 'https://www.whitehouse.gov/briefings-statements/presidential-message-rosh-hashanah-2020', 'display_url': 'whitehouse.gov/briefings-stat…', 'indices': [20, 43]}]}",2020-09-18 21:04:02,60140,14531
348,1307060562409517057,"...Sleepy Joe doesn’t have a clue, just look at what his own people said about his handling of the Swine Flu. It was a disaster!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 20:54:56,58593,11613
349,1307060557892198402,"Sleepy Joe Biden just said that he wished I closed up one week earlier — but when I banned China from coming in, it took him TWO MONTHS to finally realize that was a good thing...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 20:54:55,111429,24351
350,1307052452194258948,...Jason worked with me to save Minneapolis along with your great National Guard after your local political leaders failed to do so. Jason has my Complete and Total Endorsement! #MNSEN https://t.co/PeTUxOGipN,"{'hashtags': [{'text': 'MNSEN', 'indices': [178, 184]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PeTUxOGipN', 'expanded_url': 'https://secure.winred.com/jason-lewis-for-senate/donate', 'display_url': 'secure.winred.com/jason-lewis-fo…', 'indices': [185, 208]}]}",2020-09-18 20:22:43,24497,6350
351,1307052448415129601,"Jason Lewis (@LewisForMN) will be an incredible Senator for the State of Minnesota! He is a proven leader who will help us Lower your Taxes, Protect our Communities and Defend your Second Amendment…","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LewisForMN', 'name': 'Jason Lewis', 'id': 20934272, 'id_str': '20934272', 'indices': [13, 24]}], 'urls': []}",2020-09-18 20:22:42,43047,10707
352,1307052268676673537,"Congressman Jim Hagedorn (@JimHagedornMN) is an incredible advocate for Minnesota! He fights for our Farmers, Vets and Small Businesses, and he strongly defends your Second Amendment! Jim has my Complete and Total Endorsement! #MN01 https://t.co/MeuHHh8KFc","{'hashtags': [{'text': 'MN01', 'indices': [227, 232]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JimHagedornMN', 'name': 'Jim Hagedorn', 'id': 1729773254, 'id_str': '1729773254', 'indices': [26, 40]}], 'urls': [{'url': 'https://t.co/MeuHHh8KFc', 'expanded_url': 'https://secure.winred.com/jimhagedorn/donate', 'display_url': 'secure.winred.com/jimhagedorn/do…', 'indices': [233, 256]}]}",2020-09-18 20:21:59,24522,6734
353,1307052141496930304,"Tyler Kistner (@KistnerCongress) will be an incredible Congressman for Minnesota. A Marine Special Forces Veteran, he is Strong on National Security, the Economy, Law Enforcement &amp; our America First agenda. Tyler has my Complete &amp; Total Endorsement! #MN02 https://t.co/iE7HCpMueX","{'hashtags': [{'text': 'MN02', 'indices': [258, 263]}], 'symbols': [], 'user_mentions': [{'screen_name': 'KistnerCongress', 'name': 'Tyler Kistner for Congress', 'id': 1211735619333808128, 'id_str': '1211735619333808128', 'indices': [15, 31]}], 'urls': [{'url': 'https://t.co/iE7HCpMueX', 'expanded_url': 'https://secure.winred.com/tylerkistner/donate', 'display_url': 'secure.winred.com/tylerkistner/d…', 'indices': [264, 287]}]}",2020-09-18 20:21:29,22943,6550
354,1307052013474263045,"Michelle @FischbachMN7 is running for Congress in Minnesota. Michelle will protect the unborn, is Strong on Crime &amp; Borders, Cutting Taxes, your #2A, Loves our Military, Vets, &amp; will stand w/ our Great Farmers. Michelle has my Complete &amp; Total Endorsement! https://t.co/6FH77P2VEB","{'hashtags': [{'text': '2A', 'indices': [149, 152]}], 'symbols': [], 'user_mentions': [{'screen_name': 'FischbachMN7', 'name': 'Michelle Fischbach', 'id': 1159929043816460288, 'id_str': '1159929043816460288', 'indices': [9, 22]}], 'urls': [{'url': 'https://t.co/6FH77P2VEB', 'expanded_url': 'https://secure.winred.com/michellefischbach/donate', 'display_url': 'secure.winred.com/michellefischb…', 'indices': [269, 292]}]}",2020-09-18 20:20:58,22759,6476
355,1307051905273737217,"Congressman @PeteStauber fights for the hard-working people of Northeastern Minnesota! A former professional hockey player, Pete knows how to win. He stands for Law Enforcement, Small Business and our Vets. Pete has my Complete and Total Endorsement! #MN08 https://t.co/hu99hpOvbZ","{'hashtags': [{'text': 'MN08', 'indices': [251, 256]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PeteStauber', 'name': 'Pete Stauber', 'id': 883069589722198018, 'id_str': '883069589722198018', 'indices': [12, 24]}], 'urls': [{'url': 'https://t.co/hu99hpOvbZ', 'expanded_url': 'https://secure.winred.com/pete-stauber-for-congress/donate', 'display_url': 'secure.winred.com/pete-stauber-f…', 'indices': [257, 280]}]}",2020-09-18 20:20:32,21184,5825
356,1307051795345272834,".@ScottTaylorVA is a fighter for Virginia, and we need him back in Congress! He served our Country as a Navy SEAL, and he is Strong on the Border, Military, and the Second Amendment. Scott has my Complete and Total Endorsement! #VA02 https://t.co/MnRy98uKGI","{'hashtags': [{'text': 'VA02', 'indices': [228, 233]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Scotttaylorva', 'name': 'Scott Taylor TEXT “Taylor” to 41411', 'id': 42337890, 'id_str': '42337890', 'indices': [1, 15]}], 'urls': [{'url': 'https://t.co/MnRy98uKGI', 'expanded_url': 'https://secure.winred.com/scotttaylor/donate', 'display_url': 'secure.winred.com/scotttaylor/do…', 'indices': [234, 257]}]}",2020-09-18 20:20:06,21214,5959
357,1307051710095994883,"Bob Good (@GoodForCongress) will be a terrific Congressman for Virginia! He is strong on the Economy, Law Enforcement, Life and our brave Military &amp; Vets, and he will always protect your Second Amendment. Bob has my Complete and Total Endorsement! #VA05 https://t.co/gA816mcXQx","{'hashtags': [{'text': 'VA05', 'indices': [252, 257]}], 'symbols': [], 'user_mentions': [{'screen_name': 'GoodForCongress', 'name': 'Bob Good for Congress', 'id': 1191470062340845568, 'id_str': '1191470062340845568', 'indices': [10, 26]}], 'urls': [{'url': 'https://t.co/gA816mcXQx', 'expanded_url': 'https://secure.winred.com/good-for-congress/donate', 'display_url': 'secure.winred.com/good-for-congr…', 'indices': [258, 281]}]}",2020-09-18 20:19:46,22186,6314
358,1307051604017909761,"Nick Freitas (@NickForVA) will be an incredible Congressman for the people of Virginia. A Green Beret Combat Veteran, he is Strong on the Military &amp; Vets, the Economy, Healthcare, and the Second Amendment. Nick has my Complete and Total Endorsement! #VA07 https://t.co/ulDWv30802","{'hashtags': [{'text': 'VA07', 'indices': [254, 259]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NickForVA', 'name': 'Nick Freitas', 'id': 2720054437, 'id_str': '2720054437', 'indices': [14, 24]}], 'urls': [{'url': 'https://t.co/ulDWv30802', 'expanded_url': 'https://secure.winred.com/nick-freitas-for-congress/donate', 'display_url': 'secure.winred.com/nick-freitas-f…', 'indices': [260, 283]}]}",2020-09-18 20:19:20,23268,6812
359,1307050612404740099,THANK YOU! #MAGA https://t.co/F9jn2gNMBl,"{'hashtags': [{'text': 'MAGA', 'indices': [11, 16]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1307050606671126535, 'id_str': '1307050606671126535', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EiOTmgoXYAcqfox.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiOTmgoXYAcqfox.jpg', 'url': 'https://t.co/F9jn2gNMBl', 'display_url': 'pic.twitter.com/F9jn2gNMBl', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1307050612404740099/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 528, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 528, 'resize': 'fit'}, 'small': {'w': 680, 'h': 351, 'resize': 'fit'}}}]}",2020-09-18 20:15:24,108672,25062
360,1307046531518922754,Fill out your information and get everything you need to cast your #VOTE. MAKE AMERICA GREAT AGAIN! https://t.co/WwzdPhDkAZ,"{'hashtags': [{'text': 'VOTE', 'indices': [67, 72]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WwzdPhDkAZ', 'expanded_url': 'http://vote.donaldjtrump.com', 'display_url': 'vote.donaldjtrump.com', 'indices': [100, 123]}]}",2020-09-18 19:59:11,32268,9333
361,1307030664798240770,"...I’m playing for your guns, and I’m playing for your values. For all the Federal Employees in Virginia, remember, it was me that got you the Federal Pay Raises, not Sleepy Joe Biden. I’ll be having a Big Rally in Virginia, to be announced soon! https://t.co/WwzdPhDkAZ","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WwzdPhDkAZ', 'expanded_url': 'http://vote.donaldjtrump.com', 'display_url': 'vote.donaldjtrump.com', 'indices': [247, 270]}]}",2020-09-18 18:56:08,63725,17009
362,1307030660390027264,"Voting starts in Virginia TODAY, and we are going to WIN. You have a crazy Governor who wants to take away your guns, which he will do without me in office. He is in favor of executing babies after birth - this isn’t late-term abortion, this is a step way beyond! Vote for me...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 18:56:07,151258,40797
363,1307021711930544135,Happy Birthday to our GREAT @USAirforce! #USAF73🇺🇸 https://t.co/ANVlqKB36u,"{'hashtags': [{'text': 'USAF73', 'indices': [41, 48]}], 'symbols': [], 'user_mentions': [{'screen_name': 'usairforce', 'name': 'U.S. Air Force', 'id': 19611483, 'id_str': '19611483', 'indices': [28, 39]}], 'urls': [], 'media': [{'id': 1307021689813958656, 'id_str': '1307021689813958656', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EiN5TU8XgAAcvSU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiN5TU8XgAAcvSU.jpg', 'url': 'https://t.co/ANVlqKB36u', 'display_url': 'pic.twitter.com/ANVlqKB36u', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1307021711930544135/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}}}]}",2020-09-18 18:20:34,63429,14694
364,1307012715324551172,"On National POW/MIA Recognition Day, The @FLOTUS and I honor the men &amp; women of our Armed Forces who have selflessly served our Country &amp; made tremendous sacrifices to defend our liberty. Our Nation remains committed to accounting for all missing Americans.https://t.co/vyIvM9Tlxb","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FLOTUS', 'name': 'Melania Trump', 'id': 818876014390603776, 'id_str': '818876014390603776', 'indices': [41, 48]}], 'urls': [{'url': 'https://t.co/vyIvM9Tlxb', 'expanded_url': 'https://www.whitehouse.gov/presidential-actions/proclamation-national-pow-mia-recognition-day-2020/', 'display_url': 'whitehouse.gov/presidential-a…', 'indices': [265, 288]}]}",2020-09-18 17:44:49,41846,12179
365,1306977955340578822,Biden FAILED BADLY with the Swine Flu. It was the Gang That Couldn’t Shoot Straight”.  He didn’t have a clue. We have done an incredible job with the much tougher China Virus!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 15:26:41,117014,24569
366,1306971776199651334,"Mini Mike Bloomberg, after making a total fool of himself as he got badly beaten up by Pocahontas and the Democrats in the Primaries, is at it again. He tried to buy an Election and went away with a major case of Depression. Now he’s throwing money at the Dems, looking for a job!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 15:02:08,80838,19143
367,1306951764382490626,Pelosi wants to take 30 Billion Dollars away from our great Farmers. Can’t let that happen!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 13:42:37,174079,37943
368,1306801831620702208,"A vote for Republicans is a vote for safe communities, great jobs, and a limitless future for ALL Americans. Instead of letting Washington change us, despite all that we have been through, we are changing Washington! https://t.co/WwzdPhlJcp https://t.co/sgFzTc4rl0","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WwzdPhlJcp', 'expanded_url': 'http://vote.donaldjtrump.com', 'display_url': 'vote.donaldjtrump.com', 'indices': [217, 240]}], 'media': [{'id': 1306801809663561728, 'id_str': '1306801809663561728', 'indices': [241, 264], 'media_url': 'http://pbs.twimg.com/media/EiKxUnjVkAASRsg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiKxUnjVkAASRsg.jpg', 'url': 'https://t.co/sgFzTc4rl0', 'display_url': 'pic.twitter.com/sgFzTc4rl0', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1306801831620702208/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 543, 'resize': 'fit'}, 'large': {'w': 1800, 'h': 814, 'resize': 'fit'}, 'small': {'w': 680, 'h': 308, 'resize': 'fit'}}}]}",2020-09-18 03:46:50,81282,23172
369,1306801071797362691,"...China as a “positive development” for America and the world. If it were up to Joe, bin Laden and Soleimani would still be alive, ISIS would be still on the rampage, and China would now be the dominant power in the world – not America.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 03:43:49,71467,17716
370,1306801068186116096,"No one has been more wrong, more often than Biden. He voted FOR the Iraq War, he supported the defense sequester that gutted our military, he opposed the mission to take out Osama bin Laden, he opposed killing Soleimani, he oversaw the rise of ISIS, and he cheered the rise of...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-18 03:43:48,109234,29124
371,1306800269578051585,"Never forget, they are coming after ME, because I am fighting for YOU! https://t.co/Cc7GnZiFyW","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1306800253144764417, 'id_str': '1306800253144764417', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/EiKv6BEVkAEywvL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiKv6BEVkAEywvL.jpg', 'url': 'https://t.co/Cc7GnZiFyW', 'display_url': 'pic.twitter.com/Cc7GnZiFyW', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1306800269578051585/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1023, 'h': 574, 'resize': 'fit'}, 'medium': {'w': 1023, 'h': 574, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}}]}",2020-09-18 03:40:38,134744,32221
372,1306799471741693952,"Joe Biden called police “The Enemy,” and vilified them as a racist, oppressive force. The rhetoric of Joe Biden and the Radical Left puts our Great Law Enforcement in danger. https://t.co/v1lqvcux68","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1306777481739988996, 'id_str': '1306777481739988996', 'indices': [175, 198], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1306777481739988996/img/fBCJeSmASsg5REK3.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1306777481739988996/img/fBCJeSmASsg5REK3.jpg', 'url': 'https://t.co/v1lqvcux68', 'display_url': 'pic.twitter.com/v1lqvcux68', 'expanded_url': 'https://twitter.com/TeamTrump/status/1306777755082780674/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1306777755082780674, 'source_status_id_str': '1306777755082780674', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-18 03:37:27,45341,13521
